가게이름,판매량,재고,가격,날짜,요일,카테고리,날씨,공휴일,계절
통큰누이네 육회빈대떡,345,25,8500,2023-07-07 00:00:00,Friday,육회,흐림,0,여름
통큰누이네 육회빈대떡,149,23,8500,2023-07-08 00:00:00,Saturday,육회,더움,1,여름
통큰누이네 육회빈대떡,140,10,8500,2023-07-09 00:00:00,Sunday,육회,맑음,1,여름
통큰누이네 육회빈대떡,126,14,8500,2023-07-10 00:00:00,Monday,육회,눈,0,여름
통큰누이네 육회빈대떡,208,16,8500,2023-07-11 00:00:00,Tuesday,육회,비,0,여름
통큰누이네 육회빈대떡,119,8,8500,2023-07-12 00:00:00,Wednesday,육회,비,0,여름
통큰누이네 육회빈대떡,35,3,8500,2023-07-13 00:00:00,Thursday,육회,눈,0,여름
통큰누이네 육회빈대떡,240,16,8500,2023-07-14 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,353,26,8500,2023-07-15 00:00:00,Saturday,육회,흐림,1,여름
통큰누이네 육회빈대떡,7,1,8500,2023-07-16 00:00:00,Sunday,육회,맑음,1,여름
통큰누이네 육회빈대떡,163,20,8500,2023-07-17 00:00:00,Monday,육회,맑음,0,여름
통큰누이네 육회빈대떡,107,13,8500,2023-07-18 00:00:00,Tuesday,육회,맑음,0,여름
통큰누이네 육회빈대떡,88,16,8500,2023-07-19 00:00:00,Wednesday,육회,더움,0,여름
통큰누이네 육회빈대떡,185,21,8500,2023-07-20 00:00:00,Thursday,육회,맑음,0,여름
통큰누이네 육회빈대떡,65,6,8500,2023-07-21 00:00:00,Friday,육회,흐림,0,여름
통큰누이네 육회빈대떡,81,6,8500,2023-07-22 00:00:00,Saturday,육회,흐림,1,여름
통큰누이네 육회빈대떡,21,2,8500,2023-07-23 00:00:00,Sunday,육회,흐림,1,여름
통큰누이네 육회빈대떡,229,19,8500,2023-07-24 00:00:00,Monday,육회,맑음,0,여름
통큰누이네 육회빈대떡,112,17,8500,2023-07-25 00:00:00,Tuesday,육회,맑음,0,여름
통큰누이네 육회빈대떡,223,22,8500,2023-07-26 00:00:00,Wednesday,육회,더움,0,여름
통큰누이네 육회빈대떡,103,18,8500,2023-07-27 00:00:00,Thursday,육회,흐림,0,여름
통큰누이네 육회빈대떡,121,23,8500,2023-07-28 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,62,7,8500,2023-07-29 00:00:00,Saturday,육회,더움,1,여름
통큰누이네 육회빈대떡,285,17,8500,2023-07-30 00:00:00,Sunday,육회,흐림,1,여름
통큰누이네 육회빈대떡,185,22,8500,2023-07-31 00:00:00,Monday,육회,더움,0,여름
통큰누이네 육회빈대떡,161,26,8500,2023-08-01 00:00:00,Tuesday,육회,맑음,0,여름
통큰누이네 육회빈대떡,32,3,8500,2023-08-02 00:00:00,Wednesday,육회,비,0,여름
통큰누이네 육회빈대떡,139,26,8500,2023-08-03 00:00:00,Thursday,육회,흐림,0,여름
통큰누이네 육회빈대떡,42,7,8500,2023-08-04 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,83,8,8500,2023-08-05 00:00:00,Saturday,육회,맑음,1,여름
통큰누이네 육회빈대떡,215,22,8500,2023-08-06 00:00:00,Sunday,육회,맑음,1,여름
통큰누이네 육회빈대떡,42,3,8500,2023-08-07 00:00:00,Monday,육회,눈,0,여름
통큰누이네 육회빈대떡,307,27,8500,2023-08-08 00:00:00,Tuesday,육회,더움,0,여름
통큰누이네 육회빈대떡,102,10,8500,2023-08-09 00:00:00,Wednesday,육회,더움,0,여름
통큰누이네 육회빈대떡,69,5,8500,2023-08-10 00:00:00,Thursday,육회,눈,0,여름
통큰누이네 육회빈대떡,205,21,8500,2023-08-11 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,35,3,8500,2023-08-12 00:00:00,Saturday,육회,눈,1,여름
통큰누이네 육회빈대떡,121,11,8500,2023-08-13 00:00:00,Sunday,육회,흐림,1,여름
통큰누이네 육회빈대떡,63,12,8500,2023-08-14 00:00:00,Monday,육회,맑음,0,여름
통큰누이네 육회빈대떡,305,17,8500,2023-08-15 00:00:00,Tuesday,육회,비,0,여름
통큰누이네 육회빈대떡,257,30,8500,2023-08-16 00:00:00,Wednesday,육회,비,0,여름
통큰누이네 육회빈대떡,254,27,8500,2023-08-17 00:00:00,Thursday,육회,더움,0,여름
통큰누이네 육회빈대떡,196,19,8500,2023-08-18 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,22,4,8500,2023-08-19 00:00:00,Saturday,육회,맑음,1,여름
통큰누이네 육회빈대떡,62,7,8500,2023-08-20 00:00:00,Sunday,육회,맑음,1,여름
통큰누이네 육회빈대떡,15,3,8500,2023-08-21 00:00:00,Monday,육회,더움,0,여름
통큰누이네 육회빈대떡,357,20,8500,2023-08-22 00:00:00,Tuesday,육회,눈,0,여름
통큰누이네 육회빈대떡,154,22,8500,2023-08-23 00:00:00,Wednesday,육회,더움,0,여름
통큰누이네 육회빈대떡,306,24,8500,2023-08-24 00:00:00,Thursday,육회,눈,0,여름
통큰누이네 육회빈대떡,160,29,8500,2023-08-25 00:00:00,Friday,육회,눈,0,여름
통큰누이네 육회빈대떡,72,13,8500,2023-08-26 00:00:00,Saturday,육회,눈,1,여름
통큰누이네 육회빈대떡,138,12,8500,2023-08-27 00:00:00,Sunday,육회,흐림,1,여름
통큰누이네 육회빈대떡,51,8,8500,2023-08-28 00:00:00,Monday,육회,더움,0,여름
통큰누이네 육회빈대떡,22,4,8500,2023-08-29 00:00:00,Tuesday,육회,더움,0,여름
통큰누이네 육회빈대떡,199,21,8500,2023-08-30 00:00:00,Wednesday,육회,눈,0,여름
통큰누이네 육회빈대떡,87,6,8500,2023-08-31 00:00:00,Thursday,육회,더움,0,여름
통큰누이네 육회빈대떡,150,15,8500,2023-09-01 00:00:00,Friday,육회,흐림,0,가을
통큰누이네 육회빈대떡,16,3,8500,2023-09-02 00:00:00,Saturday,육회,흐림,1,가을
통큰누이네 육회빈대떡,181,30,8500,2023-09-03 00:00:00,Sunday,육회,맑음,1,가을
통큰누이네 육회빈대떡,169,26,8500,2023-09-04 00:00:00,Monday,육회,흐림,0,가을
통큰누이네 육회빈대떡,27,5,8500,2023-09-05 00:00:00,Tuesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,9,1,8500,2023-09-06 00:00:00,Wednesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,253,29,8500,2023-09-07 00:00:00,Thursday,육회,맑음,0,가을
통큰누이네 육회빈대떡,203,25,8500,2023-09-08 00:00:00,Friday,육회,비,0,가을
통큰누이네 육회빈대떡,140,27,8500,2023-09-09 00:00:00,Saturday,육회,눈,1,가을
통큰누이네 육회빈대떡,93,6,8500,2023-09-10 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,323,17,8500,2023-09-11 00:00:00,Monday,육회,눈,0,가을
통큰누이네 육회빈대떡,161,29,8500,2023-09-12 00:00:00,Tuesday,육회,비,0,가을
통큰누이네 육회빈대떡,351,27,8500,2023-09-13 00:00:00,Wednesday,육회,더움,0,가을
통큰누이네 육회빈대떡,196,29,8500,2023-09-14 00:00:00,Thursday,육회,더움,0,가을
통큰누이네 육회빈대떡,98,17,8500,2023-09-15 00:00:00,Friday,육회,비,0,가을
통큰누이네 육회빈대떡,203,30,8500,2023-09-16 00:00:00,Saturday,육회,맑음,1,가을
통큰누이네 육회빈대떡,103,11,8500,2023-09-17 00:00:00,Sunday,육회,눈,1,가을
통큰누이네 육회빈대떡,75,10,8500,2023-09-18 00:00:00,Monday,육회,눈,0,가을
통큰누이네 육회빈대떡,246,16,8500,2023-09-19 00:00:00,Tuesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,95,17,8500,2023-09-20 00:00:00,Wednesday,육회,더움,0,가을
통큰누이네 육회빈대떡,54,5,8500,2023-09-21 00:00:00,Thursday,육회,비,0,가을
통큰누이네 육회빈대떡,269,26,8500,2023-09-22 00:00:00,Friday,육회,맑음,0,가을
통큰누이네 육회빈대떡,134,18,8500,2023-09-23 00:00:00,Saturday,육회,더움,1,가을
통큰누이네 육회빈대떡,87,15,8500,2023-09-24 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,165,23,8500,2023-09-25 00:00:00,Monday,육회,눈,0,가을
통큰누이네 육회빈대떡,126,25,8500,2023-09-26 00:00:00,Tuesday,육회,눈,0,가을
통큰누이네 육회빈대떡,68,12,8500,2023-09-27 00:00:00,Wednesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,181,11,8500,2023-09-28 00:00:00,Thursday,육회,눈,0,가을
통큰누이네 육회빈대떡,27,5,8500,2023-09-29 00:00:00,Friday,육회,맑음,0,가을
통큰누이네 육회빈대떡,77,10,8500,2023-09-30 00:00:00,Saturday,육회,흐림,1,가을
통큰누이네 육회빈대떡,99,19,8500,2023-10-01 00:00:00,Sunday,육회,비,1,가을
통큰누이네 육회빈대떡,98,19,8500,2023-10-02 00:00:00,Monday,육회,맑음,0,가을
통큰누이네 육회빈대떡,152,26,8500,2023-10-03 00:00:00,Tuesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,62,8,8500,2023-10-04 00:00:00,Wednesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,57,10,8500,2023-10-05 00:00:00,Thursday,육회,맑음,0,가을
통큰누이네 육회빈대떡,417,26,8500,2023-10-06 00:00:00,Friday,육회,더움,0,가을
통큰누이네 육회빈대떡,67,11,8500,2023-10-07 00:00:00,Saturday,육회,눈,1,가을
통큰누이네 육회빈대떡,76,6,8500,2023-10-08 00:00:00,Sunday,육회,눈,1,가을
통큰누이네 육회빈대떡,90,14,8500,2023-10-09 00:00:00,Monday,육회,흐림,0,가을
통큰누이네 육회빈대떡,335,26,8500,2023-10-10 00:00:00,Tuesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,102,17,8500,2023-10-11 00:00:00,Wednesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,63,12,8500,2023-10-12 00:00:00,Thursday,육회,비,0,가을
통큰누이네 육회빈대떡,100,8,8500,2023-10-13 00:00:00,Friday,육회,맑음,0,가을
통큰누이네 육회빈대떡,213,28,8500,2023-10-14 00:00:00,Saturday,육회,비,1,가을
통큰누이네 육회빈대떡,74,12,8500,2023-10-15 00:00:00,Sunday,육회,더움,1,가을
통큰누이네 육회빈대떡,231,28,8500,2023-10-16 00:00:00,Monday,육회,눈,0,가을
통큰누이네 육회빈대떡,53,8,8500,2023-10-17 00:00:00,Tuesday,육회,비,0,가을
통큰누이네 육회빈대떡,79,15,8500,2023-10-18 00:00:00,Wednesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,33,5,8500,2023-10-19 00:00:00,Thursday,육회,흐림,0,가을
통큰누이네 육회빈대떡,195,24,8500,2023-10-20 00:00:00,Friday,육회,흐림,0,가을
통큰누이네 육회빈대떡,31,3,8500,2023-10-21 00:00:00,Saturday,육회,눈,1,가을
통큰누이네 육회빈대떡,277,30,8500,2023-10-22 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,89,16,8500,2023-10-23 00:00:00,Monday,육회,더움,0,가을
통큰누이네 육회빈대떡,194,25,8500,2023-10-24 00:00:00,Tuesday,육회,비,0,가을
통큰누이네 육회빈대떡,384,30,8500,2023-10-25 00:00:00,Wednesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,204,27,8500,2023-10-26 00:00:00,Thursday,육회,더움,0,가을
통큰누이네 육회빈대떡,212,24,8500,2023-10-27 00:00:00,Friday,육회,더움,0,가을
통큰누이네 육회빈대떡,67,6,8500,2023-10-28 00:00:00,Saturday,육회,눈,1,가을
통큰누이네 육회빈대떡,133,22,8500,2023-10-29 00:00:00,Sunday,육회,비,1,가을
통큰누이네 육회빈대떡,100,19,8500,2023-10-30 00:00:00,Monday,육회,더움,0,가을
통큰누이네 육회빈대떡,212,19,8500,2023-10-31 00:00:00,Tuesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,263,30,8500,2023-11-01 00:00:00,Wednesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,191,30,8500,2023-11-02 00:00:00,Thursday,육회,흐림,0,가을
통큰누이네 육회빈대떡,130,15,8500,2023-11-03 00:00:00,Friday,육회,비,0,가을
통큰누이네 육회빈대떡,137,13,8500,2023-11-04 00:00:00,Saturday,육회,더움,1,가을
통큰누이네 육회빈대떡,79,9,8500,2023-11-05 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,14,2,8500,2023-11-06 00:00:00,Monday,육회,흐림,0,가을
통큰누이네 육회빈대떡,154,26,8500,2023-11-07 00:00:00,Tuesday,육회,더움,0,가을
통큰누이네 육회빈대떡,11,2,8500,2023-11-08 00:00:00,Wednesday,육회,더움,0,가을
통큰누이네 육회빈대떡,47,9,8500,2023-11-09 00:00:00,Thursday,육회,맑음,0,가을
통큰누이네 육회빈대떡,228,28,8500,2023-11-10 00:00:00,Friday,육회,눈,0,가을
통큰누이네 육회빈대떡,90,10,8500,2023-11-11 00:00:00,Saturday,육회,흐림,1,가을
통큰누이네 육회빈대떡,227,13,8500,2023-11-12 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,141,24,8500,2023-11-13 00:00:00,Monday,육회,맑음,0,가을
통큰누이네 육회빈대떡,30,6,8500,2023-11-14 00:00:00,Tuesday,육회,비,0,가을
통큰누이네 육회빈대떡,210,20,8500,2023-11-15 00:00:00,Wednesday,육회,비,0,가을
통큰누이네 육회빈대떡,8,1,8500,2023-11-16 00:00:00,Thursday,육회,흐림,0,가을
통큰누이네 육회빈대떡,10,2,8500,2023-11-17 00:00:00,Friday,육회,눈,0,가을
통큰누이네 육회빈대떡,364,24,8500,2023-11-18 00:00:00,Saturday,육회,비,1,가을
통큰누이네 육회빈대떡,272,25,8500,2023-11-19 00:00:00,Sunday,육회,눈,1,가을
통큰누이네 육회빈대떡,155,11,8500,2023-11-20 00:00:00,Monday,육회,흐림,0,가을
통큰누이네 육회빈대떡,321,23,8500,2023-11-21 00:00:00,Tuesday,육회,맑음,0,가을
통큰누이네 육회빈대떡,95,16,8500,2023-11-22 00:00:00,Wednesday,육회,흐림,0,가을
통큰누이네 육회빈대떡,160,22,8500,2023-11-23 00:00:00,Thursday,육회,맑음,0,가을
통큰누이네 육회빈대떡,128,18,8500,2023-11-24 00:00:00,Friday,육회,눈,0,가을
통큰누이네 육회빈대떡,151,30,8500,2023-11-25 00:00:00,Saturday,육회,비,1,가을
통큰누이네 육회빈대떡,9,1,8500,2023-11-26 00:00:00,Sunday,육회,흐림,1,가을
통큰누이네 육회빈대떡,33,6,8500,2023-11-27 00:00:00,Monday,육회,더움,0,가을
통큰누이네 육회빈대떡,402,22,8500,2023-11-28 00:00:00,Tuesday,육회,더움,0,가을
통큰누이네 육회빈대떡,207,19,8500,2023-11-29 00:00:00,Wednesday,육회,비,0,가을
통큰누이네 육회빈대떡,152,27,8500,2023-11-30 00:00:00,Thursday,육회,눈,0,가을
통큰누이네 육회빈대떡,171,26,8500,2023-12-01 00:00:00,Friday,육회,맑음,0,겨울
통큰누이네 육회빈대떡,208,18,8500,2023-12-02 00:00:00,Saturday,육회,눈,1,겨울
통큰누이네 육회빈대떡,61,12,8500,2023-12-03 00:00:00,Sunday,육회,더움,1,겨울
통큰누이네 육회빈대떡,468,30,8500,2023-12-04 00:00:00,Monday,육회,눈,0,겨울
통큰누이네 육회빈대떡,99,13,8500,2023-12-05 00:00:00,Tuesday,육회,맑음,0,겨울
통큰누이네 육회빈대떡,207,21,8500,2023-12-06 00:00:00,Wednesday,육회,눈,0,겨울
통큰누이네 육회빈대떡,136,10,8500,2023-12-07 00:00:00,Thursday,육회,눈,0,겨울
통큰누이네 육회빈대떡,123,12,8500,2023-12-08 00:00:00,Friday,육회,맑음,0,겨울
통큰누이네 육회빈대떡,70,14,8500,2023-12-09 00:00:00,Saturday,육회,더움,1,겨울
통큰누이네 육회빈대떡,182,15,8500,2023-12-10 00:00:00,Sunday,육회,흐림,1,겨울
통큰누이네 육회빈대떡,55,6,8500,2023-12-11 00:00:00,Monday,육회,맑음,0,겨울
통큰누이네 육회빈대떡,193,19,8500,2023-12-12 00:00:00,Tuesday,육회,더움,0,겨울
통큰누이네 육회빈대떡,274,26,8500,2023-12-13 00:00:00,Wednesday,육회,비,0,겨울
통큰누이네 육회빈대떡,229,30,8500,2023-12-14 00:00:00,Thursday,육회,눈,0,겨울
통큰누이네 육회빈대떡,13,2,8500,2023-12-15 00:00:00,Friday,육회,비,0,겨울
통큰누이네 육회빈대떡,219,22,8500,2023-12-16 00:00:00,Saturday,육회,맑음,1,겨울
통큰누이네 육회빈대떡,187,27,8500,2023-12-17 00:00:00,Sunday,육회,눈,1,겨울
통큰누이네 육회빈대떡,148,16,8500,2023-12-18 00:00:00,Monday,육회,비,0,겨울
통큰누이네 육회빈대떡,58,10,8500,2023-12-19 00:00:00,Tuesday,육회,눈,0,겨울
통큰누이네 육회빈대떡,216,28,8500,2023-12-20 00:00:00,Wednesday,육회,더움,0,겨울
통큰누이네 육회빈대떡,29,4,8500,2023-12-21 00:00:00,Thursday,육회,흐림,0,겨울
통큰누이네 육회빈대떡,211,24,8500,2023-12-22 00:00:00,Friday,육회,더움,0,겨울
통큰누이네 육회빈대떡,324,17,8500,2023-12-23 00:00:00,Saturday,육회,더움,1,겨울
통큰누이네 육회빈대떡,114,16,8500,2023-12-24 00:00:00,Sunday,육회,비,1,겨울
통큰누이네 육회빈대떡,30,4,8500,2023-12-25 00:00:00,Monday,육회,더움,0,겨울
통큰누이네 육회빈대떡,82,11,8500,2023-12-26 00:00:00,Tuesday,육회,흐림,0,겨울
통큰누이네 육회빈대떡,101,12,8500,2023-12-27 00:00:00,Wednesday,육회,눈,0,겨울
통큰누이네 육회빈대떡,180,17,8500,2023-12-28 00:00:00,Thursday,육회,눈,0,겨울
통큰누이네 육회빈대떡,186,14,8500,2023-12-29 00:00:00,Friday,육회,맑음,0,겨울
통큰누이네 육회빈대떡,105,16,8500,2023-12-30 00:00:00,Saturday,육회,맑음,1,겨울
통큰누이네 육회빈대떡,147,24,8500,2023-12-31 00:00:00,Sunday,육회,비,1,겨울
삼해집 종로점(보쌈),244,30,10000,2023-01-01 00:00:00,Sunday,고기,눈,1,겨울
삼해집 종로점(보쌈),235,23,10000,2023-01-02 00:00:00,Monday,고기,맑음,0,겨울
삼해집 종로점(보쌈),54,8,10000,2023-01-03 00:00:00,Tuesday,고기,눈,0,겨울
삼해집 종로점(보쌈),85,11,10000,2023-01-04 00:00:00,Wednesday,고기,더움,0,겨울
삼해집 종로점(보쌈),98,17,10000,2023-01-05 00:00:00,Thursday,고기,흐림,0,겨울
삼해집 종로점(보쌈),177,30,10000,2023-01-06 00:00:00,Friday,고기,눈,0,겨울
삼해집 종로점(보쌈),261,27,10000,2023-01-07 00:00:00,Saturday,고기,흐림,1,겨울
삼해집 종로점(보쌈),164,25,10000,2023-01-08 00:00:00,Sunday,고기,비,1,겨울
삼해집 종로점(보쌈),164,29,10000,2023-01-09 00:00:00,Monday,고기,비,0,겨울
삼해집 종로점(보쌈),16,1,10000,2023-01-10 00:00:00,Tuesday,고기,더움,0,겨울
삼해집 종로점(보쌈),385,30,10000,2023-01-11 00:00:00,Wednesday,고기,더움,0,겨울
삼해집 종로점(보쌈),118,23,10000,2023-01-12 00:00:00,Thursday,고기,흐림,0,겨울
삼해집 종로점(보쌈),98,14,10000,2023-01-13 00:00:00,Friday,고기,비,0,겨울
삼해집 종로점(보쌈),96,5,10000,2023-01-14 00:00:00,Saturday,고기,맑음,1,겨울
삼해집 종로점(보쌈),333,30,10000,2023-01-15 00:00:00,Sunday,고기,흐림,1,겨울
삼해집 종로점(보쌈),130,25,10000,2023-01-16 00:00:00,Monday,고기,맑음,0,겨울
삼해집 종로점(보쌈),250,27,10000,2023-01-17 00:00:00,Tuesday,고기,눈,0,겨울
삼해집 종로점(보쌈),105,18,10000,2023-01-18 00:00:00,Wednesday,고기,비,0,겨울
삼해집 종로점(보쌈),25,4,10000,2023-01-19 00:00:00,Thursday,고기,맑음,0,겨울
삼해집 종로점(보쌈),86,9,10000,2023-01-20 00:00:00,Friday,고기,흐림,0,겨울
삼해집 종로점(보쌈),47,5,10000,2023-01-21 00:00:00,Saturday,고기,비,1,겨울
삼해집 종로점(보쌈),47,8,10000,2023-01-22 00:00:00,Sunday,고기,더움,1,겨울
삼해집 종로점(보쌈),154,17,10000,2023-01-23 00:00:00,Monday,고기,더움,0,겨울
삼해집 종로점(보쌈),28,4,10000,2023-01-24 00:00:00,Tuesday,고기,눈,0,겨울
삼해집 종로점(보쌈),178,13,10000,2023-01-25 00:00:00,Wednesday,고기,흐림,0,겨울
삼해집 종로점(보쌈),199,11,10000,2023-01-26 00:00:00,Thursday,고기,비,0,겨울
삼해집 종로점(보쌈),176,13,10000,2023-01-27 00:00:00,Friday,고기,흐림,0,겨울
삼해집 종로점(보쌈),155,11,10000,2023-01-28 00:00:00,Saturday,고기,더움,1,겨울
삼해집 종로점(보쌈),38,7,10000,2023-01-29 00:00:00,Sunday,고기,맑음,1,겨울
삼해집 종로점(보쌈),394,28,10000,2023-01-30 00:00:00,Monday,고기,맑음,0,겨울
삼해집 종로점(보쌈),180,14,10000,2023-01-31 00:00:00,Tuesday,고기,비,0,겨울
삼해집 종로점(보쌈),38,7,10000,2023-02-01 00:00:00,Wednesday,고기,맑음,0,겨울
삼해집 종로점(보쌈),200,18,10000,2023-02-02 00:00:00,Thursday,고기,더움,0,겨울
삼해집 종로점(보쌈),103,11,10000,2023-02-03 00:00:00,Friday,고기,비,0,겨울
삼해집 종로점(보쌈),33,2,10000,2023-02-04 00:00:00,Saturday,고기,흐림,1,겨울
삼해집 종로점(보쌈),14,1,10000,2023-02-05 00:00:00,Sunday,고기,흐림,1,겨울
삼해집 종로점(보쌈),155,24,10000,2023-02-06 00:00:00,Monday,고기,눈,0,겨울
삼해집 종로점(보쌈),250,23,10000,2023-02-07 00:00:00,Tuesday,고기,흐림,0,겨울
삼해집 종로점(보쌈),272,18,10000,2023-02-08 00:00:00,Wednesday,고기,더움,0,겨울
삼해집 종로점(보쌈),30,4,10000,2023-02-09 00:00:00,Thursday,고기,맑음,0,겨울
